,method,path,body,single_q,double_q,dashes,braces,spaces,badWords,type,prediction_label,prediction_score
2186,POST,/about.aspx,__EVENTARGUMENT=&__EVENTTARGET=&__EVENTVALIDATION=/wEWVwKqq9H0CQKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewMmug7diUb9KGinCEwq6elaFg9lYM%3d&__VIEWSTATE=/wEPDwUKLTEwNTI0MjkwNQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkZLDaiLtIJBFGHdHW8BBidJDZ856t&__VIEWSTATEGENERATOR=E809BCA5,0,0,0,0,0,0,1,1,1.0
2187,POST,/login.aspx,btnLogin=Login&tbPassword=g00dPa%24%24w0rD&tbUsername=qvjnnyqf&__EVENTARGUMENT=&__EVENTTARGET=&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4%3d&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw%3d%3d&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,1,1,1.0
2188,GET,/images/,,0,0,0,0,0,0,1,1,1.0
2189,GET,/sitemap.xml,,0,0,0,0,0,0,1,1,1.0
2190,GET,/sitemap.xml.gz,,0,0,0,0,0,0,1,1,1.0
2191,GET,/,,0,0,0,0,0,0,1,1,1.0
2192,GET,/_vti_cnf/acublog.csproj,,0,0,0,0,0,0,1,1,1.0
2193,GET,/ads/,,0,0,0,0,0,0,1,1,1.0
2194,GET,/acublog.csproj,,0,0,0,0,0,0,1,1,1.0
2195,GET,/About.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2196,GET,/About.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2197,GET,/ads/def.html,,0,0,0,0,0,0,1,1,1.0
2198,GET,/_vti_cnf/,,0,0,0,0,0,0,1,1,1.0
2199,GET,/_vti_cnf/acublog.csproj.webinfo,,0,0,0,0,0,0,1,1,1.0
2200,GET,/About.aspx,,0,0,0,0,0,0,1,1,1.0
2201,GET,/acublog.csproj.webinfo,,0,0,0,0,0,0,1,1,1.0
2202,GET,/AssemblyInfo.cs,,0,0,0,0,0,0,1,1,1.0
2203,GET,/aspnet_client/system_web/,,0,0,0,0,0,1,1,0,1.0
2204,GET,/aspnet_client/,,0,0,0,0,0,0,1,1,1.0
2205,GET,/aspnet_client/system_web/2_0_50727/,,0,0,0,0,0,1,1,0,1.0
2206,GET,/bin/acublog.dll,,0,0,0,0,0,0,1,1,1.0
2207,GET,/bin/,,0,0,0,0,0,0,1,1,1.0
2208,GET,/bin/acublog.dll.bak,,0,0,0,0,0,0,1,1,1.0
2209,GET,/bin-backup.7z,,0,0,0,0,0,0,1,1,1.0
2210,GET,/bin/AcuWeaver.dll,,0,0,0,0,0,0,1,1,1.0
2211,GET,/bin/acublog.pdb,,0,0,0,0,0,0,1,1,1.0
2212,GET,/Comments.aspx,,0,0,0,0,0,0,1,1,1.0
2213,GET,/Comments.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2214,GET,/Comments.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2215,GET,/Default.aspx,,0,0,0,0,0,0,1,1,1.0
2216,GET,/Default.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2217,GET,/Default.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2218,GET,/Global.asax,,0,0,0,0,0,0,1,1,1.0
2219,GET,/Global.asax.cs,,0,0,0,0,0,0,1,1,1.0
2220,GET,/Global.asax.resx,,0,0,0,0,0,0,1,1,1.0
2221,GET,/jscripts/,,0,0,0,0,0,0,1,1,1.0
2222,GET,/jscripts/tiny_mce/,,0,0,0,0,0,0,1,1,1.0
2223,GET,/jscripts/tiny_mce/blank.htm,,0,0,0,0,0,0,1,1,1.0
2224,GET,/jscripts/tiny_mce/langs/,,0,0,0,0,0,0,1,1,1.0
2225,GET,/jscripts/tiny_mce/langs/en.js,,0,0,0,0,0,0,1,1,1.0
2226,GET,/jscripts/tiny_mce/license.txt,,0,0,0,0,0,0,1,1,1.0
2227,GET,/jscripts/tiny_mce/themes/,,0,0,0,0,0,0,1,1,1.0
2228,GET,/jscripts/tiny_mce/themes/simple/,,0,0,0,0,0,0,1,1,1.0
2229,GET,/jscripts/tiny_mce/themes/simple/css/,,0,0,0,0,0,0,1,1,1.0
2230,GET,/jscripts/tiny_mce/themes/simple/editor_template.js,,0,0,0,0,0,0,1,1,1.0
2231,GET,/jscripts/tiny_mce/themes/simple/editor_template_src.js,,0,0,0,0,0,0,1,1,1.0
2232,GET,/jscripts/tiny_mce/themes/simple/images/,,0,0,0,0,0,0,1,1,1.0
2233,GET,/jscripts/tiny_mce/tiny_mce.js,,0,0,0,0,0,0,1,1,1.0
2234,GET,/jscripts/tiny_mce/tiny_mce_popup.js,,0,0,0,0,0,0,1,1,1.0
2235,GET,/jscripts/tiny_mce/tiny_mce_src.js,,0,0,0,0,0,0,1,1,1.0
2236,GET,/jscripts/tiny_mce/utils/,,0,0,0,0,0,0,1,1,1.0
2237,GET,/jscripts/tiny_mce/utils/form_utils.js,,0,0,0,0,0,0,1,1,1.0
2238,GET,/jscripts/tiny_mce/utils/mctabs.js,,0,0,0,0,0,0,1,1,1.0
2239,GET,/jscripts/tiny_mce/utils/validate.js,,0,0,0,0,0,0,1,1,1.0
2240,GET,/login.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2241,GET,/login.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2242,GET,/logout.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2243,GET,/logout.aspx,,0,0,0,0,0,0,1,1,1.0
2244,GET,/logout.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2245,GET,/MainMenu.ascx,,0,0,0,0,0,0,1,1,1.0
2246,GET,/MainMenu.ascx.cs,,0,0,0,0,0,0,1,1,1.0
2247,GET,/MainMenu.ascx.resx,,0,0,0,0,0,0,1,1,1.0
2248,GET,/PostNews.aspx,,0,0,0,0,0,0,1,1,1.0
2249,GET,/PostNews.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2250,GET,/PostNews.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2251,GET,/ReadNews.aspx,,0,0,0,0,0,0,1,1,1.0
2252,GET,/ReadNews.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2253,GET,/ReadNews.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2254,GET,/RightPanel.ascx,,0,0,0,0,0,0,1,1,1.0
2255,GET,/RightPanel.ascx.cs,,0,0,0,0,0,0,1,1,1.0
2256,GET,/RightPanel.ascx.resx,,0,0,0,0,0,0,1,1,1.0
2257,GET,/rssFeed.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2258,GET,/rssFeed.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2259,GET,/Signup.aspx.cs,,0,0,0,0,0,0,1,1,1.0
2260,GET,/Signup.aspx.resx,,0,0,0,0,0,0,1,1,1.0
2261,GET,/temp/,,0,0,0,0,0,0,1,1,1.0
2262,GET,/temp/.rnd,,0,0,0,0,0,0,1,1,1.0
2263,GET,/temp/testaspnet.csproj,,0,0,0,0,0,0,1,1,1.0
2264,GET,/temp/web.config,,0,0,0,0,0,0,1,1,1.0
2265,GET,/test.txt,,0,0,0,0,0,0,1,1,1.0
2266,GET,/Utils/,,0,0,0,0,0,0,1,1,1.0
2267,GET,/Utils/UserManager.cs,,0,0,0,0,0,0,1,1,1.0
2268,GET,/Web.config,,0,0,0,0,0,0,1,1,1.0
2269,GET,/login.aspx?ReturnUrl=/PostNews.aspx,,0,0,0,0,0,0,1,1,1.0
2270,GET,/login.aspx?ReturnUrl=/logout.aspx,,0,0,0,0,0,0,1,1,1.0
2271,POST,/login.aspx?ReturnUrl=/PostNews.aspx,btnLogin=Login&cbPersistCookie=on&tbPassword=g00dPa%24%24w0rD&tbUsername=mbupluxc&__EVENTARGUMENT=&__EVENTTARGET=&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4%3d&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw%3d%3d&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,1,1,1.0
2272,POST,/login.aspx?ReturnUrl=/PostNews.aspx,btnLogin=Login&tbPassword=g00dPa%24%24w0rD&tbUsername=ufmtoeaq&__EVENTARGUMENT=&__EVENTTARGET=&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4%3d&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw%3d%3d&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,1,1,1.0
2273,POST,/login.aspx?ReturnUrl=/logout.aspx,btnLogin=Login&cbPersistCookie=on&tbPassword=g00dPa%24%24w0rD&tbUsername=crkbpuxj&__EVENTARGUMENT=&__EVENTTARGET=&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4%3d&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw%3d%3d&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,1,1,1.0
2274,POST,/login.aspx?ReturnUrl=/logout.aspx,btnLogin=Login&tbPassword=g00dPa%24%24w0rD&tbUsername=vulvuyog&__EVENTARGUMENT=&__EVENTTARGET=&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4%3d&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw%3d%3d&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,1,1,1.0
2275,GET,/cgi-bin/le_check_v3.exe,,0,0,0,0,0,0,1,1,1.0
2276,GET,/,,0,0,0,0,0,0,1,1,1.0
2277,GET,/YNXGA9JW,,0,0,0,0,0,0,1,1,1.0
2278,GET,/ShJBYiZJ,,0,0,0,0,0,0,1,1,1.0
2279,GET,/FbNa29rg,,0,0,0,0,0,0,1,1,1.0
2280,GET,/,,0,0,0,0,0,0,1,1,1.0
2281,GET,/robots.txt,,0,0,0,0,0,0,1,1,1.0
2282,GET,/Templates,,0,0,0,0,0,0,1,1,1.0
2283,GET,/Login.asp,,0,0,0,0,0,0,1,1,1.0
2284,GET,/Templatize.asp,,0,0,0,0,0,0,1,1,1.0
2285,GET,/Templatize.asp?item=html/about.html,,0,0,0,0,0,0,1,1,1.0
2286,GET,/Login.asp?RetURL=/Default.asp%3F,,0,0,0,0,0,0,1,1,1.0
2287,GET,/Search.asp,,0,0,0,0,0,0,1,1,1.0
2288,GET,/favicon.ico,,0,0,0,0,0,0,1,1,1.0
2289,GET,/Default.asp,,0,0,0,0,0,0,1,1,1.0
2290,GET,/showforum.asp,,0,0,0,0,0,0,1,1,1.0
2291,GET,/Templates/MainTemplate.dwt.asp,,0,0,0,0,0,0,1,1,1.0
2292,GET,/showforum.asp?id=2,,0,0,0,0,0,0,1,1,1.0
2293,GET,/showforum.asp?id=1,,0,0,0,0,0,0,1,1,1.0
2294,GET,/Images,,0,0,0,0,0,0,1,1,1.0
2295,GET,/showforum.asp?id=0,,0,0,0,0,0,0,1,1,1.0
2296,GET,/Register.asp?RetURL=/Default.asp%3F,,0,0,0,0,0,0,1,1,1.0
2297,GET,/Register.asp,,0,0,0,0,0,0,1,1,1.0
2298,POST,/Login.asp,tfUName=gwrwlufj&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,1,1,1.0
2299,POST,/Login.asp?RetURL=/Default.asp%3F,tfUName=rrwpqwdf&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,1,1,1.0
2300,GET,/sitemap.xml,,0,0,0,0,0,0,1,1,1.0
2301,GET,/Login.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,,0,0,0,0,0,0,1,1,1.0
2302,GET,/sitemap.xml.gz,,0,0,0,0,0,0,1,1,1.0
2303,GET,/Register.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,,0,0,0,0,0,0,1,1,1.0
2304,GET,/Login.asp?RetURL=/Login.asp%3F,,0,0,0,0,0,0,1,1,1.0
2305,GET,/Register.asp?RetURL=/Login.asp%3F,,0,0,0,0,0,0,1,1,1.0
2306,GET,/Templates/Login.asp,,0,0,0,0,0,0,1,1,1.0
2307,GET,/Templates/,,0,0,0,0,0,0,1,1,1.0
2308,GET,/Templates/Login.asp?RetURL=/Templates/MainTemplate.dwt.asp%3F,,0,0,0,0,0,0,1,1,1.0
2309,GET,/Templates/Register.asp,,0,0,0,0,0,0,1,1,1.0
2310,GET,/Images/,,0,0,0,0,0,0,1,1,1.0
2311,GET,/Templates/Register.asp?RetURL=/Templates/MainTemplate.dwt.asp%3F,,0,0,0,0,0,0,1,1,1.0
2312,GET,/showthread.asp,,0,0,0,0,0,0,1,1,1.0
2313,POST,/Register.asp,tfEmail=sample%40email.tst&tfRName=nscwdaab&tfUName=tkyetpus&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,1,1,1.0
2314,GET,/showthread.asp?id=1,,0,0,0,0,0,0,1,1,1.0
2315,GET,/showthread.asp?id=0,,0,0,0,0,0,0,1,1,1.0
2316,POST,/Register.asp?RetURL=/Default.asp%3F,tfEmail=sample%40email.tst&tfRName=kcnonykd&tfUName=oxfhtlfw&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,1,1,1.0
2317,GET,/Search.asp?tfSearch=,,0,0,0,0,0,0,1,1,1.0
2318,GET,/Search.asp?tfSearch=the,,0,0,0,0,0,0,1,1,1.0
2319,GET,/showthread.asp?id=62,,0,0,0,0,0,0,1,1,1.0
2320,GET,/showthread.asp?id=83,,0,0,0,0,0,0,1,1,1.0
2321,GET,/showthread.asp?id=80,,0,0,0,0,0,0,1,1,1.0
2322,GET,/showthread.asp?id=84,,0,0,0,0,0,0,1,1,1.0
2323,GET,/showthread.asp?id=81,,0,0,0,0,0,0,1,1,1.0
2324,GET,/showthread.asp?id=85,,0,0,0,0,0,0,1,1,1.0
2325,GET,/showthread.asp?id=82,,0,0,0,0,0,0,1,1,1.0
2326,GET,/showthread.asp?id=89,,0,0,0,0,0,0,1,1,1.0
2327,GET,/showthread.asp?id=90,,0,0,0,0,0,0,1,1,1.0
2328,GET,/showthread.asp?id=91,,0,0,0,0,0,0,1,1,1.0
2329,GET,/showthread.asp?id=86,,0,0,0,0,0,0,1,1,1.0
2330,GET,/showthread.asp?id=87,,0,0,0,0,0,0,1,1,1.0
2331,GET,/showthread.asp?id=88,,0,0,0,0,0,0,1,1,1.0
2332,GET,/hitbkyvhkzwrw95774.bxss.me,,0,0,0,0,0,0,1,1,1.0
2333,GET,/hitmwwnzyeekd7cf89.bxss.me,,0,0,0,0,0,0,1,1,1.0
2334,GET,/hitxonxgwjelf07d05.bxss.me,,0,0,0,0,0,0,1,1,1.0
2335,POST,/Register.asp?RetURL=/Login.asp%3F,tfEmail=sample%40email.tst&tfRName=axgdunvr&tfUName=ealfkgom&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,1,1,1.0
2336,POST,/Login.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,tfUName=ryjqaequ&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,1,1,1.0
2337,POST,/Register.asp?RetURL=/Templatize.asp%3Fitem%3Dhtml/about.html,tfEmail=sample%40email.tst&tfRName=aciaomlp&tfUName=qbffkmon&tfUPass=g00dPa%24%24w0rD,0,0,0,0,0,0,1,1,1.0
2338,GET,/avatars,,0,0,0,0,0,0,1,1,1.0
2339,GET,/avatars/,,0,0,0,0,0,0,1,1,1.0
2340,GET,/,,0,0,0,0,0,0,1,1,1.0
2341,GET,/cgi-bin/le_check_v3.exe,,0,0,0,0,0,0,1,1,1.0
2342,GET,/,,0,0,0,0,0,0,1,1,1.0
2343,GET,/IhXPXTbl,,0,0,0,0,0,0,1,1,1.0
2344,GET,/QGJYtvPR,,0,0,0,0,0,0,1,1,1.0
2345,GET,/KexEbEGD,,0,0,0,0,0,0,1,1,1.0
2346,GET,/,,0,0,0,0,0,0,1,1,1.0
2347,GET,/search.jsp,,0,0,0,0,0,0,1,1,1.0
2348,GET,/favicon.ico,,0,0,0,0,0,0,1,1,1.0
2349,GET,/index.jsp,,0,0,0,0,0,0,1,1,1.0
2350,GET,/search.jsp?query=1,,0,0,0,0,0,0,1,1,1.0
2351,GET,/index.jsp?content=business_retirement.htm,,0,0,0,0,0,0,1,1,1.0
2352,GET,/index.jsp?content=inside_about.htm,,0,0,0,0,0,0,1,1,1.0
2353,GET,/index.jsp?content=inside.htm,,0,0,0,0,0,0,1,1,1.0
2354,GET,/robots.txt,,0,0,0,0,0,0,1,1,1.0
2355,GET,/index.jsp?content=business_other.htm,,0,0,0,0,0,0,1,1,1.0
2356,GET,/index.jsp?content=business_deposit.htm,,0,0,0,0,0,0,1,1,1.0
2357,GET,/index.jsp?content=business.htm,,0,0,0,0,0,0,1,1,1.0
2358,GET,/index.jsp?content=business_lending.htm,,0,0,0,0,0,0,1,1,1.0
2359,GET,/index.jsp?content=business_cards.htm,,0,0,0,0,0,0,1,1,1.0
2360,GET,/index.jsp?content=personal_loans.htm,,0,0,0,0,0,0,1,1,1.0
2361,GET,/login.jsp,,0,0,0,0,0,0,1,1,1.0
2362,GET,/subscribe.jsp,,0,0,0,0,0,0,1,1,1.0
2363,GET,/default.jsp?content=security.htm,,0,0,0,0,0,0,1,1,1.0
2364,GET,/index.jsp?content=business_insurance.htm,,0,0,0,0,0,0,1,1,1.0
2365,GET,/default.jsp,,0,0,0,0,0,0,1,1,1.0
2366,GET,/status_check.jsp,,0,0,0,0,0,0,1,1,1.0
2367,GET,/survey_questions.jsp,,0,0,0,0,0,0,1,1,1.0
2368,GET,/feedback.jsp,,0,0,0,0,0,0,1,1,1.0
